employeesID,name,teamID,email
070287781IBM,,PROD2763962,
070287781IBM,,LOG3416938,
032106781IBM,,FIN1631247,
032106781IBM,,PROD2763962,
032106781IBM,,PROD2763962,
032106781IBM,,FIN1631247,
032106781IBM,,FIN1631247,
032106781IBM,,DATA9132641,
032106781IBM,,FIN1631247,
032106781IBM,,LOG3416938,
032106781IBM,,DATA9132641,
032106781IBM,,LOG3416938,
032106781IBM,,PROD2763962,
032106781IBM,,PROD2763962,
107173781IBM,,FIN1631247,
107173781IBM,,PROD2763962,
107173781IBM,,FIN1631247,
107173781IBM,,LOG3416938,
107173781IBM,,PROD2763962,
107173781IBM,,DATA9132641,
107173781IBM,,AI6817564,
107173781IBM,,AI6817564,
107173781IBM,,PROD2763962,
107173781IBM,,DATA9132641,
107173781IBM,,DATA9132641,
078606781IBM,,DATA9132641,
078606781IBM,,PROD2763962,
078606781IBM,,FIN1631247,
078606781IBM,,DATA9132641,
078606781IBM,,PROD2763962,
105825781IBM,,PROD2763962,
105825781IBM,,DATA9132641,
105825781IBM,,PROD2763962,
105825781IBM,,FIN1631247,
105825781IBM,,LOG3416938,
071070781IBM,,DATA9132641,
071070781IBM,,DATA9132641,
071070781IBM,,AI6817564,
071070781IBM,,DATA9132641,
071070781IBM,,DATA9132641,
071070781IBM,,FIN1631247,
071070781IBM,,FIN1631247,
071070781IBM,,LOG3416938,
071070781IBM,,PROD2763962,
071070781IBM,,DATA9132641,
071070781IBM,,LOG3416938,
071070781IBM,,AI6817564,
071070781IBM,,LOG3416938,
071070781IBM,,PROD2763962,
080290781IBM,,PROD2763962,
080290781IBM,,AI6817564,
080290781IBM,,AI6817564,
080290781IBM,,AI6817564,
080290781IBM,,AI6817564,
080290781IBM,,PROD2763962,
080290781IBM,,FIN1631247,
070239781IBM,,LOG3416938,
070239781IBM,,FIN1631247,
070239781IBM,,AI6817564,
070239781IBM,,AI6817564,
070239781IBM,,LOG3416938,
070239781IBM,,DATA9132641,
070239781IBM,,DATA9132641,
062750781IBM,,AI6817564,
062750781IBM,,DATA9132641,
062750781IBM,,PROD2763962,
062750781IBM,,DATA9132641,
062750781IBM,,PROD2763962,
062750781IBM,,AI6817564,
062750781IBM,,AI6817564,
Y9G6AN820IBM,,AI6817564,
Y9G6AN820IBM,,FIN1631247,
Y9G6AN820IBM,,DATA9132641,
Y9G6AN820IBM,,LOG3416938,
070221781IBM,,PROD2763962,
070221781IBM,,PROD2763962,
070221781IBM,,DATA9132641,
070221781IBM,,LOG3416938,
070221781IBM,,LOG3416938,
070221781IBM,,LOG3416938,
070221781IBM,,LOG3416938,
070221781IBM,,FIN1631247,
070221781IBM,,LOG3416938,
070221781IBM,,PROD2763962,
070221781IBM,,FIN1631247,
070221781IBM,,LOG3416938,
070221781IBM,,PROD2763962,
070221781IBM,,LOG3416938,
103378781IBM,,PROD2763962,
103378781IBM,,AI6817564,
070447781IBM,,AI6817564,
070447781IBM,,PROD2763962,
070447781IBM,,PROD2763962,
070447781IBM,,DATA9132641,
070447781IBM,,LOG3416938,
079362781IBM,,AI6817564,
079362781IBM,,LOG3416938,
079362781IBM,,LOG3416938,
079362781IBM,,DATA9132641,
079362781IBM,,FIN1631247,
079362781IBM,,PROD2763962,
105305781IBM,,PROD2763962,
105305781IBM,,AI6817564,
105305781IBM,,AI6817564,
105305781IBM,,FIN1631247,
07746C781IBM,,LOG3416938,
07746C781IBM,,LOG3416938,
07746C781IBM,,PROD2763962,
07746C781IBM,,AI6817564,
07746C781IBM,,PROD2763962,
07746C781IBM,,AI6817564,
07746C781IBM,,AI6817564,
07746C781IBM,,AI6817564,
080575781IBM,,LOG3416938,
080575781IBM,,LOG3416938,
080575781IBM,,DATA9132641,
080575781IBM,,LOG3416938,
080575781IBM,,DATA9132641,
080575781IBM,,LOG3416938,
080575781IBM,,PROD2763962,
080575781IBM,,PROD2763962,
080575781IBM,,FIN1631247,
080575781IBM,,LOG3416938,
105156781IBM,,LOG3416938,
105156781IBM,,FIN1631247,
105156781IBM,,AI6817564,
001402781IBM,,LOG3416938,
001402781IBM,,AI6817564,
001402781IBM,,AI6817564,
001402781IBM,,DATA9132641,
001402781IBM,,LOG3416938,
001402781IBM,,AI6817564,
001402781IBM,,DATA9132641,
001402781IBM,,PROD2763962,
001402781IBM,,LOG3416938,
001402781IBM,,LOG3416938,
001402781IBM,,PROD2763962,
001402781IBM,,LOG3416938,
001402781IBM,,PROD2763962,
104435781IBM,,LOG3416938,
104435781IBM,,PROD2763962,
077154781IBM,,LOG3416938,
077154781IBM,,LOG3416938,
077154781IBM,,AI6817564,
077154781IBM,,LOG3416938,
077154781IBM,,DATA9132641,
077154781IBM,,AI6817564,
077154781IBM,,PROD2763962,
077154781IBM,,LOG3416938,
077154781IBM,,AI6817564,
077154781IBM,,PROD2763962,
077154781IBM,,DATA9132641,
077154781IBM,,DATA9132641,
079356781IBM,,PROD2763962,
079356781IBM,,PROD2763962,
079356781IBM,,DATA9132641,
079356781IBM,,PROD2763962,
079356781IBM,,LOG3416938,
079356781IBM,,LOG3416938,
079356781IBM,,AI6817564,
079356781IBM,,DATA9132641,
079356781IBM,,AI6817564,
079356781IBM,,PROD2763962,
079356781IBM,,LOG3416938,
079356781IBM,,DATA9132641,
079356781IBM,,FIN1631247,
079356781IBM,,PROD2763962,
079356781IBM,,FIN1631247,
079356781IBM,,DATA9132641,
079356781IBM,,AI6817564,
079356781IBM,,AI6817564,
079356781IBM,,FIN1631247,
079356781IBM,,PROD2763962,
079356781IBM,,LOG3416938,
108582781IBM,,DATA9132641,
108582781IBM,,LOG3416938,
108582781IBM,,DATA9132641,
108582781IBM,,FIN1631247,
108582781IBM,,LOG3416938,
108582781IBM,,DATA9132641,
108582781IBM,,FIN1631247,
108412781IBM,,LOG3416938,
108412781IBM,,PROD2763962,
108412781IBM,,DATA9132641,
108412781IBM,,DATA9132641,
070085781IBM,,PROD2763962,
070085781IBM,,PROD2763962,
070085781IBM,,PROD2763962,
070085781IBM,,AI6817564,
070085781IBM,,FIN1631247,
070085781IBM,,PROD2763962,
070085781IBM,,AI6817564,
070085781IBM,,FIN1631247,
070085781IBM,,FIN1631247,
070085781IBM,,LOG3416938,
070085781IBM,,PROD2763962,
070085781IBM,,FIN1631247,
070085781IBM,,AI6817564,
070085781IBM,,FIN1631247,
070085781IBM,,FIN1631247,
070085781IBM,,DATA9132641,
070085781IBM,,AI6817564,
070085781IBM,,LOG3416938,
070085781IBM,,DATA9132641,
070085781IBM,,DATA9132641,
102370781IBM,,PROD2763962,
102370781IBM,,DATA9132641,
102370781IBM,,FIN1631247,
102370781IBM,,FIN1631247,
102370781IBM,,LOG3416938,
102370781IBM,,AI6817564,
102370781IBM,,PROD2763962,
102370781IBM,,AI6817564,
102370781IBM,,PROD2763962,
102370781IBM,,PROD2763962,
102370781IBM,,PROD2763962,
002111781IBM,,PROD2763962,
002111781IBM,,LOG3416938,
002111781IBM,,AI6817564,
002111781IBM,,DATA9132641,
002111781IBM,,AI6817564,
002111781IBM,,LOG3416938,
002111781IBM,,DATA9132641,
002111781IBM,,FIN1631247,
000600781IBM,,AI6817564,
000600781IBM,,LOG3416938,
000600781IBM,,FIN1631247,
000600781IBM,,LOG3416938,
000600781IBM,,DATA9132641,
000600781IBM,,DATA9132641,
000600781IBM,,FIN1631247,
000600781IBM,,FIN1631247,
000600781IBM,,PROD2763962,
108121781IBM,,AI6817564,
108121781IBM,,PROD2763962,
108121781IBM,,AI6817564,
108583781IBM,,LOG3416938,
108583781IBM,,PROD2763962,
109985781IBM,,PROD2763962,
109985781IBM,,FIN1631247,
109985781IBM,,DATA9132641,
102321781IBM,,LOG3416938,
102321781IBM,,PROD2763962,
102321781IBM,,AI6817564,
102321781IBM,,FIN1631247,
102321781IBM,,DATA9132641,
103976781IBM,,PROD2763962,
103976781IBM,,AI6817564,
103976781IBM,,AI6817564,
103976781IBM,,AI6817564,
103976781IBM,,LOG3416938,
103976781IBM,,PROD2763962,
103976781IBM,,FIN1631247,
103976781IBM,,FIN1631247,
102320781IBM,,DATA9132641,
102320781IBM,,AI6817564,
102320781IBM,,FIN1631247,
102320781IBM,,FIN1631247,
102320781IBM,,PROD2763962,
102320781IBM,,DATA9132641,
102320781IBM,,AI6817564,
104717781IBM,,PROD2763962,
104717781IBM,,DATA9132641,
104717781IBM,,PROD2763962,
109129781IBM,,AI6817564,
109129781IBM,,DATA9132641,
109129781IBM,,PROD2763962,
109129781IBM,,AI6817564,
07331A781IBM,,LOG3416938,
07331A781IBM,,AI6817564,
07331A781IBM,,LOG3416938,
07331A781IBM,,FIN1631247,
07331A781IBM,,LOG3416938,
07331A781IBM,,AI6817564,
106828781IBM,,FIN1631247,
106828781IBM,,LOG3416938,
106892781IBM,,FIN1631247,
106892781IBM,,PROD2763962,
106892781IBM,,AI6817564,
107509781IBM,,DATA9132641,
107509781IBM,,AI6817564,
106849781IBM,,DATA9132641,
106849781IBM,,DATA9132641,
106849781IBM,,DATA9132641,
106849781IBM,,DATA9132641,
106849781IBM,,AI6817564,
108640781IBM,,AI6817564,
108640781IBM,,LOG3416938,
108640781IBM,,DATA9132641,
109245781IBM,,DATA9132641,
101384781IBM,,PROD2763962,
101384781IBM,,DATA9132641,
101384781IBM,,AI6817564,
101384781IBM,,PROD2763962,
101384781IBM,,LOG3416938,
101384781IBM,,DATA9132641,
101384781IBM,,PROD2763962,
101384781IBM,,AI6817564,
107391781IBM,,AI6817564,
107391781IBM,,DATA9132641,
107391781IBM,,AI6817564,
070908781IBM,,LOG3416938,
070908781IBM,,FIN1631247,
070908781IBM,,LOG3416938,
070908781IBM,,DATA9132641,
070908781IBM,,LOG3416938,
070908781IBM,,AI6817564,
070908781IBM,,FIN1631247,
080767781IBM,,LOG3416938,
080767781IBM,,DATA9132641,
080767781IBM,,PROD2763962,
080767781IBM,,DATA9132641,
080767781IBM,,LOG3416938,
080767781IBM,,PROD2763962,
080767781IBM,,FIN1631247,
109070781IBM,,LOG3416938,
109438781IBM,,PROD2763962,
101597781IBM,,FIN1631247,
101597781IBM,,LOG3416938,
107536781IBM,,AI6817564,
107536781IBM,,FIN1631247,
107536781IBM,,AI6817564,
107536781IBM,,DATA9132641,
107536781IBM,,PROD2763962,
107536781IBM,,LOG3416938,
057569781IBM,,LOG3416938,
057569781IBM,,LOG3416938,
057569781IBM,,DATA9132641,
057569781IBM,,PROD2763962,
057569781IBM,,FIN1631247,
057569781IBM,,FIN1631247,
057569781IBM,,AI6817564,
057569781IBM,,PROD2763962,
057569781IBM,,AI6817564,
108828781IBM,,AI6817564,
108828781IBM,,FIN1631247,
107508781IBM,,LOG3416938,
107508781IBM,,FIN1631247,
104432781IBM,,FIN1631247,
104432781IBM,,AI6817564,
103295781IBM,,PROD2763962,
103295781IBM,,DATA9132641,
001157781IBM,,AI6817564,
001157781IBM,,AI6817564,
001157781IBM,,DATA9132641,
001157781IBM,,PROD2763962,
001157781IBM,,DATA9132641,
001157781IBM,,AI6817564,
000208781IBM,,DATA9132641,
000208781IBM,,DATA9132641,
000258781IBM,,FIN1631247,
000258781IBM,,LOG3416938,
000258781IBM,,AI6817564,
070997781IBM,,LOG3416938,
070997781IBM,,LOG3416938,
070997781IBM,,FIN1631247,
070997781IBM,,FIN1631247,
070997781IBM,,PROD2763962,
070997781IBM,,FIN1631247,
070997781IBM,,AI6817564,
107006781IBM,,PROD2763962,
107006781IBM,,LOG3416938,
108967781IBM,,PROD2763962,
108967781IBM,,LOG3416938,
001087781IBM,,DATA9132641,
001087781IBM,,DATA9132641,
001087781IBM,,FIN1631247,
001087781IBM,,AI6817564,
001087781IBM,,DATA9132641,
001087781IBM,,DATA9132641,
001087781IBM,,PROD2763962,
106908781IBM,,LOG3416938,
106908781IBM,,DATA9132641,
106908781IBM,,FIN1631247,
103274781IBM,,AI6817564,
103274781IBM,,DATA9132641,
070214781IBM,,LOG3416938,
070214781IBM,,PROD2763962,
070214781IBM,,LOG3416938,
070214781IBM,,FIN1631247,
070214781IBM,,FIN1631247,
070214781IBM,,LOG3416938,
070214781IBM,,LOG3416938,
070214781IBM,,DATA9132641,
070214781IBM,,LOG3416938,
070214781IBM,,FIN1631247,
070214781IBM,,DATA9132641,
070214781IBM,,LOG3416938,
070214781IBM,,FIN1631247,
070214781IBM,,PROD2763962,
070214781IBM,,AI6817564,
070214781IBM,,AI6817564,
070214781IBM,,LOG3416938,
070214781IBM,,FIN1631247,
070214781IBM,,AI6817564,
070214781IBM,,DATA9132641,
070214781IBM,,DATA9132641,
070214781IBM,,FIN1631247,
074383781IBM,,LOG3416938,
074383781IBM,,AI6817564,
074383781IBM,,LOG3416938,
074383781IBM,,FIN1631247,
074383781IBM,,FIN1631247,
074383781IBM,,AI6817564,
074383781IBM,,FIN1631247,
074383781IBM,,DATA9132641,
074383781IBM,,LOG3416938,
074383781IBM,,LOG3416938,
074383781IBM,,AI6817564,
074383781IBM,,DATA9132641,
074383781IBM,,AI6817564,
105795781IBM,,FIN1631247,
105795781IBM,,FIN1631247,
105795781IBM,,DATA9132641,
104027781IBM,,DATA9132641,
104027781IBM,,PROD2763962,
106155781IBM,,AI6817564,
106155781IBM,,AI6817564,
106155781IBM,,PROD2763962,
106155781IBM,,PROD2763962,
106155781IBM,,PROD2763962,
106155781IBM,,FIN1631247,
040267781IBM,,LOG3416938,
040267781IBM,,FIN1631247,
040267781IBM,,PROD2763962,
040267781IBM,,LOG3416938,
040267781IBM,,AI6817564,
040267781IBM,,LOG3416938,
040267781IBM,,PROD2763962,
040267781IBM,,AI6817564,
040267781IBM,,DATA9132641,
040267781IBM,,FIN1631247,
002065781IBM,,FIN1631247,
002065781IBM,,LOG3416938,
002065781IBM,,LOG3416938,
07868A781IBM,,AI6817564,
07868A781IBM,,AI6817564,
07868A781IBM,,FIN1631247,
07868A781IBM,,PROD2763962,
07868A781IBM,,DATA9132641,
07868A781IBM,,LOG3416938,
07868A781IBM,,PROD2763962,
07868A781IBM,,DATA9132641,
07868A781IBM,,FIN1631247,
078461781IBM,,FIN1631247,
078461781IBM,,FIN1631247,
078461781IBM,,DATA9132641,
078461781IBM,,PROD2763962,
078461781IBM,,AI6817564,
078461781IBM,,FIN1631247,
078461781IBM,,PROD2763962,
078461781IBM,,LOG3416938,
001987781IBM,,AI6817564,
001987781IBM,,LOG3416938,
001987781IBM,,AI6817564,
001987781IBM,,LOG3416938,
001987781IBM,,AI6817564,
001987781IBM,,AI6817564,
001987781IBM,,LOG3416938,
001987781IBM,,FIN1631247,
001987781IBM,,AI6817564,
001987781IBM,,AI6817564,
001787781IBM,,PROD2763962,
001787781IBM,,LOG3416938,
001787781IBM,,DATA9132641,
001787781IBM,,AI6817564,
001787781IBM,,PROD2763962,
001787781IBM,,DATA9132641,
001787781IBM,,DATA9132641,
001787781IBM,,AI6817564,
001778781IBM,,PROD2763962,
001778781IBM,,DATA9132641,
001778781IBM,,PROD2763962,
001778781IBM,,FIN1631247,
001778781IBM,,PROD2763962,
001778781IBM,,DATA9132641,
001778781IBM,,AI6817564,
001778781IBM,,PROD2763962,
002077781IBM,,LOG3416938,
002077781IBM,,DATA9132641,
002077781IBM,,FIN1631247,
002077781IBM,,LOG3416938,
002077781IBM,,DATA9132641,
002077781IBM,,AI6817564,
002077781IBM,,AI6817564,
002077781IBM,,LOG3416938,
108838781IBM,,FIN1631247,
108838781IBM,,AI6817564,
002048781IBM,,LOG3416938,
002048781IBM,,PROD2763962,
002048781IBM,,LOG3416938,
002048781IBM,,PROD2763962,
002048781IBM,,LOG3416938,
002048781IBM,,FIN1631247,
002048781IBM,,FIN1631247,
002048781IBM,,PROD2763962,
076654781IBM,,DATA9132641,
076654781IBM,,LOG3416938,
104243781IBM,,DATA9132641,
104243781IBM,,PROD2763962,
070642781IBM,,DATA9132641,
070642781IBM,,PROD2763962,
070642781IBM,,PROD2763962,
070642781IBM,,FIN1631247,
107834781IBM,,FIN1631247,
107834781IBM,,AI6817564,
107834781IBM,,LOG3416938,
107834781IBM,,DATA9132641,
107834781IBM,,PROD2763962,
107834781IBM,,DATA9132641,
107834781IBM,,LOG3416938,
070643781IBM,,DATA9132641,
070643781IBM,,AI6817564,
070643781IBM,,PROD2763962,
070643781IBM,,PROD2763962,
070643781IBM,,PROD2763962,
070643781IBM,,FIN1631247,
070643781IBM,,AI6817564,
070643781IBM,,AI6817564,
070643781IBM,,FIN1631247,
001483781IBM,,PROD2763962,
001483781IBM,,AI6817564,
001483781IBM,,AI6817564,
001483781IBM,,FIN1631247,
071057781IBM,,AI6817564,
071057781IBM,,FIN1631247,
071057781IBM,,DATA9132641,
071057781IBM,,DATA9132641,
071057781IBM,,LOG3416938,
070618781IBM,,LOG3416938,
070618781IBM,,DATA9132641,
070618781IBM,,FIN1631247,
070618781IBM,,PROD2763962,
070618781IBM,,DATA9132641,
070618781IBM,,AI6817564,
070618781IBM,,AI6817564,
070618781IBM,,AI6817564,
070618781IBM,,PROD2763962,
070618781IBM,,AI6817564,
070618781IBM,,PROD2763962,
070618781IBM,,DATA9132641,
070618781IBM,,LOG3416938,
070618781IBM,,FIN1631247,
070618781IBM,,AI6817564,
070618781IBM,,FIN1631247,
070618781IBM,,FIN1631247,
070618781IBM,,LOG3416938,
070618781IBM,,DATA9132641,
070618781IBM,,DATA9132641,
070618781IBM,,FIN1631247,
000367781IBM,,LOG3416938,
000367781IBM,,DATA9132641,
000367781IBM,,FIN1631247,
000367781IBM,,FIN1631247,
000367781IBM,,DATA9132641,
000367781IBM,,DATA9132641,
000367781IBM,,DATA9132641,
109020781IBM,,LOG3416938,
107839781IBM,,DATA9132641,
107839781IBM,,PROD2763962,
107839781IBM,,PROD2763962,
107839781IBM,,LOG3416938,
101327781IBM,,DATA9132641,
101327781IBM,,LOG3416938,
101327781IBM,,LOG3416938,
000222781IBM,,FIN1631247,
106470781IBM,,FIN1631247,
109023781IBM,,LOG3416938,
001333781IBM,,AI6817564,
001333781IBM,,DATA9132641,
001333781IBM,,PROD2763962,
001488781IBM,,LOG3416938,
107299781IBM,,AI6817564,
107299781IBM,,FIN1631247,
108964781IBM,,PROD2763962,
108964781IBM,,DATA9132641,
108964781IBM,,FIN1631247,
108964781IBM,,DATA9132641,
070674781IBM,,DATA9132641,
070674781IBM,,LOG3416938,
070674781IBM,,AI6817564,
070674781IBM,,DATA9132641,
070674781IBM,,AI6817564,
070674781IBM,,LOG3416938,
070674781IBM,,DATA9132641,
070674781IBM,,DATA9132641,
070674781IBM,,FIN1631247,
070674781IBM,,DATA9132641,
070674781IBM,,PROD2763962,
070674781IBM,,PROD2763962,
070674781IBM,,PROD2763962,
070674781IBM,,DATA9132641,
070674781IBM,,FIN1631247,
070674781IBM,,FIN1631247,
070674781IBM,,FIN1631247,
070674781IBM,,PROD2763962,
070674781IBM,,LOG3416938,
070674781IBM,,AI6817564,
070674781IBM,,PROD2763962,
070674781IBM,,FIN1631247,
070674781IBM,,LOG3416938,
070674781IBM,,LOG3416938,
070674781IBM,,DATA9132641,
070674781IBM,,DATA9132641,
070674781IBM,,AI6817564,
070674781IBM,,LOG3416938,
070674781IBM,,FIN1631247,
070674781IBM,,LOG3416938,
070674781IBM,,AI6817564,
070674781IBM,,FIN1631247,
070674781IBM,,AI6817564,
070674781IBM,,DATA9132641,
001702781IBM,,DATA9132641,
07347A781IBM,,DATA9132641,
07347A781IBM,,LOG3416938,
07347A781IBM,,FIN1631247,
07347A781IBM,,LOG3416938,
07347A781IBM,,LOG3416938,
001636781IBM,,DATA9132641,
001636781IBM,,DATA9132641,
001636781IBM,,LOG3416938,
001636781IBM,,FIN1631247,
001329781IBM,,FIN1631247,
001329781IBM,,LOG3416938,
001329781IBM,,AI6817564,
001329781IBM,,DATA9132641,
108961781IBM,,DATA9132641,
108961781IBM,,LOG3416938,
108961781IBM,,FIN1631247,
108961781IBM,,PROD2763962,
108961781IBM,,AI6817564,
108961781IBM,,PROD2763962,
058901781IBM,,AI6817564,
058901781IBM,,PROD2763962,
058901781IBM,,AI6817564,
058901781IBM,,DATA9132641,
058901781IBM,,LOG3416938,
079634781IBM,,AI6817564,
079634781IBM,,AI6817564,
079634781IBM,,AI6817564,
079634781IBM,,DATA9132641,
079634781IBM,,FIN1631247,
079634781IBM,,PROD2763962,
079634781IBM,,AI6817564,
079634781IBM,,FIN1631247,
079634781IBM,,LOG3416938,
079634781IBM,,FIN1631247,
079634781IBM,,LOG3416938,
079634781IBM,,AI6817564,
079634781IBM,,AI6817564,
079634781IBM,,PROD2763962,
079634781IBM,,DATA9132641,
079634781IBM,,AI6817564,
079634781IBM,,DATA9132641,
079634781IBM,,AI6817564,
079634781IBM,,AI6817564,
070687781IBM,,LOG3416938,
000248781IBM,,DATA9132641,
079633781IBM,,PROD2763962,
079633781IBM,,PROD2763962,
079633781IBM,,LOG3416938,
079633781IBM,,AI6817564,
079633781IBM,,FIN1631247,
079633781IBM,,DATA9132641,
07502B781IBM,,PROD2763962,
07502B781IBM,,FIN1631247,
07502B781IBM,,DATA9132641,
07502B781IBM,,DATA9132641,
003603781IBM,,AI6817564,
001609781IBM,,DATA9132641,
001609781IBM,,PROD2763962,
001609781IBM,,FIN1631247,
001609781IBM,,PROD2763962,
001609781IBM,,PROD2763962,
001043781IBM,,FIN1631247,
001043781IBM,,FIN1631247,
001043781IBM,,DATA9132641,
107788781IBM,,FIN1631247,
107788781IBM,,LOG3416938,
055399781IBM,,AI6817564,
055399781IBM,,FIN1631247,
055399781IBM,,LOG3416938,
055399781IBM,,AI6817564,
055399781IBM,,FIN1631247,
055399781IBM,,DATA9132641,
055399781IBM,,LOG3416938,
055399781IBM,,AI6817564,
055399781IBM,,DATA9132641,
055399781IBM,,PROD2763962,
107833781IBM,,LOG3416938,
107833781IBM,,PROD2763962,
100132781IBM,,LOG3416938,
100132781IBM,,PROD2763962,
100132781IBM,,LOG3416938,
100132781IBM,,PROD2763962,
107019781IBM,,FIN1631247,
107019781IBM,,FIN1631247,
107019781IBM,,AI6817564,
070922781IBM,,FIN1631247,
070922781IBM,,PROD2763962,
070922781IBM,,FIN1631247,
070922781IBM,,AI6817564,
070922781IBM,,PROD2763962,
070922781IBM,,PROD2763962,
070922781IBM,,FIN1631247,
059158781IBM,,DATA9132641,
059158781IBM,,AI6817564,
059158781IBM,,DATA9132641,
059158781IBM,,FIN1631247,
059158781IBM,,LOG3416938,
059158781IBM,,PROD2763962,
059158781IBM,,DATA9132641,
059158781IBM,,FIN1631247,
059158781IBM,,AI6817564,
059158781IBM,,LOG3416938,
063576781IBM,,LOG3416938,
063576781IBM,,FIN1631247,
063576781IBM,,PROD2763962,
063576781IBM,,PROD2763962,
063576781IBM,,LOG3416938,
063576781IBM,,AI6817564,
063576781IBM,,FIN1631247,
063576781IBM,,FIN1631247,
063576781IBM,,FIN1631247,
063576781IBM,,LOG3416938,
063576781IBM,,LOG3416938,
063576781IBM,,DATA9132641,
063576781IBM,,FIN1631247,
063576781IBM,,DATA9132641,
063576781IBM,,DATA9132641,
063576781IBM,,FIN1631247,
063576781IBM,,DATA9132641,
063576781IBM,,FIN1631247,
063576781IBM,,DATA9132641,
063576781IBM,,DATA9132641,
103402781IBM,,AI6817564,
103402781IBM,,AI6817564,
103402781IBM,,LOG3416938,
103402781IBM,,FIN1631247,
103402781IBM,,LOG3416938,
103402781IBM,,DATA9132641,
103402781IBM,,PROD2763962,
104819781IBM,,PROD2763962,
104819781IBM,,FIN1631247,
001721781IBM,,DATA9132641,
001721781IBM,,AI6817564,
002102781IBM,,LOG3416938,
002102781IBM,,PROD2763962,
002102781IBM,,FIN1631247,
002102781IBM,,AI6817564,
002102781IBM,,LOG3416938,
108124781IBM,,FIN1631247,
108124781IBM,,PROD2763962,
108124781IBM,,FIN1631247,
108124781IBM,,DATA9132641,
108124781IBM,,AI6817564,
108124781IBM,,LOG3416938,
108124781IBM,,FIN1631247,
107083781IBM,,DATA9132641,
107083781IBM,,DATA9132641,
107083781IBM,,PROD2763962,
107083781IBM,,FIN1631247,
107083781IBM,,FIN1631247,
071196781IBM,,DATA9132641,
071196781IBM,,PROD2763962,
071196781IBM,,LOG3416938,
071196781IBM,,LOG3416938,
071196781IBM,,AI6817564,
071196781IBM,,PROD2763962,
071196781IBM,,AI6817564,
071196781IBM,,PROD2763962,
071196781IBM,,DATA9132641,
002884781IBM,,PROD2763962,
002884781IBM,,LOG3416938,
070380781IBM,,PROD2763962,
070380781IBM,,FIN1631247,
070380781IBM,,FIN1631247,
070380781IBM,,AI6817564,
070380781IBM,,AI6817564,
070380781IBM,,AI6817564,
070380781IBM,,FIN1631247,
070380781IBM,,DATA9132641,
070380781IBM,,LOG3416938,
002879781IBM,,AI6817564,
002879781IBM,,AI6817564,
002879781IBM,,DATA9132641,
002879781IBM,,DATA9132641,
076664781IBM,,DATA9132641,
076664781IBM,,AI6817564,
076664781IBM,,AI6817564,
076664781IBM,,LOG3416938,
076664781IBM,,DATA9132641,
076664781IBM,,FIN1631247,
076664781IBM,,PROD2763962,
076664781IBM,,AI6817564,
076664781IBM,,AI6817564,
076664781IBM,,FIN1631247,
076664781IBM,,FIN1631247,
076664781IBM,,LOG3416938,
076664781IBM,,LOG3416938,
076664781IBM,,LOG3416938,
000392781IBM,,AI6817564,
106395781IBM,,LOG3416938,
106395781IBM,,AI6817564,
106395781IBM,,PROD2763962,
106395781IBM,,FIN1631247,
106395781IBM,,DATA9132641,
106395781IBM,,PROD2763962,
106395781IBM,,FIN1631247,
106395781IBM,,AI6817564,
106395781IBM,,FIN1631247,
106395781IBM,,DATA9132641,
106395781IBM,,AI6817564,
106395781IBM,,AI6817564,
106395781IBM,,DATA9132641,
014729781IBM,,LOG3416938,
014729781IBM,,LOG3416938,
014729781IBM,,DATA9132641,
014729781IBM,,FIN1631247,
014729781IBM,,AI6817564,
014729781IBM,,DATA9132641,
014729781IBM,,FIN1631247,
014729781IBM,,LOG3416938,
014729781IBM,,PROD2763962,
014729781IBM,,FIN1631247,
014729781IBM,,DATA9132641,
014729781IBM,,PROD2763962,
014729781IBM,,AI6817564,
014729781IBM,,FIN1631247,
014729781IBM,,FIN1631247,
014729781IBM,,AI6817564,
014729781IBM,,FIN1631247,
061544781IBM,,DATA9132641,
061544781IBM,,DATA9132641,
061544781IBM,,DATA9132641,
061544781IBM,,PROD2763962,
001407781IBM,,AI6817564,
001407781IBM,,LOG3416938,
001407781IBM,,PROD2763962,
001407781IBM,,AI6817564,
001407781IBM,,FIN1631247,
001407781IBM,,AI6817564,
001407781IBM,,AI6817564,
001407781IBM,,PROD2763962,
001407781IBM,,AI6817564,
001407781IBM,,DATA9132641,
001407781IBM,,DATA9132641,
106396781IBM,,LOG3416938,
106396781IBM,,PROD2763962,
106396781IBM,,AI6817564,
106396781IBM,,PROD2763962,
106396781IBM,,LOG3416938,
106396781IBM,,AI6817564,
106396781IBM,,AI6817564,
106396781IBM,,AI6817564,
106396781IBM,,DATA9132641,
080642781IBM,,FIN1631247,
080642781IBM,,AI6817564,
080642781IBM,,AI6817564,
080642781IBM,,LOG3416938,
080642781IBM,,LOG3416938,
080642781IBM,,AI6817564,
080642781IBM,,AI6817564,
003347781IBM,,LOG3416938,
003347781IBM,,DATA9132641,
003347781IBM,,FIN1631247,
003347781IBM,,DATA9132641,
003347781IBM,,FIN1631247,
003347781IBM,,AI6817564,
003347781IBM,,FIN1631247,
003347781IBM,,PROD2763962,
003347781IBM,,FIN1631247,
101359781IBM,,AI6817564,
101359781IBM,,FIN1631247,
101359781IBM,,PROD2763962,
101359781IBM,,FIN1631247,
101359781IBM,,PROD2763962,
101359781IBM,,AI6817564,
101359781IBM,,AI6817564,
101359781IBM,,LOG3416938,
101359781IBM,,AI6817564,
101359781IBM,,PROD2763962,
